App,FP,Note,Type of change (merged by both author),Version,commit,TestFilePath,ProductionFilePath,Maintenance Label,What Initially Motivated the Commit?,Do Developers Remove Smell due to Awareness?,How is the smell removed,known RF Found for removing smell,does refactoring align with main motivation? Or is it byNAproduct?,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test
hadoop,-,delete code after feature implementation,D-A-FA,hadoop-yarn-project,2191f5b533c6b4763f5d443d21127f1f8552ce64,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-applications\hadoop-yarn-slider\hadoop-yarn-slider-core\src\test\java\org\apache\hadoop\yarn\service\client\TestServiceCLI.java,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-applications\hadoop-yarn-slider\hadoop-yarn-slider-core\src\main\java\org\apache\hadoop\yarn\service\client\ServiceCLI.java,code clean up,code clean up after feature implementation,FALSE,delete code,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hadoop,-,refactor test,RFT,hadoop-hdfs-project,4ed33e9ca3d85568e3904753a3ef61a85f801838,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\security\token\block\TestBlockToken.java,NA,improvement,refactor test for improvement,FALSE,deletes code,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hadoop,-,delete test while improvement [deprecating],D-W-FI,hadoop-common-project,a6c79f92d503c664f2d109355b719124f29a30e5,\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\ipc\TestRPCCompatibility.java,NA,improvement,deprecating,FALSE,delete code,-,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
hadoop,-,replaces code while fixing bug [false implementation of expected exception],CTR-W-BF,hadoop-yarn-project,00058167431475c6e63c80207424f1d365569e3a,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\TestNMProxy.java,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-common\src\main\java\org\apache\hadoop\yarn\client\NMProxy.java,fixing bug,fixing bug [faulty expected expection],FALSE,replaces code,-,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hadoop,-,ignores test while fixing a bug,IG-W-BF,hadoop-ozone,ab37423ad8debe2f050133ad97b686083531c2ea,\hadoop\hadoop-ozone\integration-test\src\test\java\org\apache\hadoop\ozone\om\TestOzoneManager.java,\hadoop\hadoop-ozone\ozone-manager\src\main\java\org\apache\hadoop\ozone\om\OzoneManager.java,fixing bug,ignores while fixing bug,FALSE,@ignores,-,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
hadoop,-,refactor test while changing implementation following from new feature,RFT-W-FI,hadoop-hdfs-project,9e82e5a86ea66b9d24d38b922ee5fa97b3391475,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestStoragePolicySatisfierWithStripedFile.java,NA,change in feature implementation subtask of new feature,feature implementation,FALSE,replaces it with helper method with better logic,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hadoop,-,revert patch due to fix a bug,R-W-BF,hadoop-mapreduce-project,713349a9af4654dad4d4c372454552bfd063ca5f,\hadoop\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-jobclient\src\test\java\org\apache\hadoop\mapreduce\TestCounters.java,NA,bug fixing,revert test,FALSE,reverting,-,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop,-,revert because it undoes prior optimization introduced for fixing bug,R-A-BF,hadoop-hdfs-project,3ca4d6ddfd199c95677721ff3bcb95d1da45bd88,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\TestReservedRawPaths.java,NA,revert optimization regression introduced in prior commit to fix a bug,revert test,FALSE,reverting,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hadoop,-,delete ignore while enabling test,D,hadoop-tools,bd50fa956b1ca25bb2136977b98a6aa6895eff8b,\hadoop\hadoop-tools\hadoop-azure\src\test\java\org\apache\hadoop\fs\azurebfs\ITestAzureBlobFileSystemFileStatus.java,NA,enable ignored test,enabling ignored test,FALSE,delete ignore,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hadoop,FP,-,-,hadoop-hdfs-project,7c59add3da984b4e7003d0d789ac713501f6eba9,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\ozone\container\ozoneimpl\TestOzoneContainer.java,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\ozone\container\ozoneimpl\OzoneContainer.java,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hadoop,-,change in implementation that deletes code during feature addition,D-W-FA,hadoop-common-project,3fbf4cd5da13dde68b77e581ea2d4aa564c8c8b7,\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\fs\contract\AbstractContractRootDirectoryTest.java,NA,feature addition,make test robust,FALSE,deletes code,-,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hadoop,FP,-,-,hadoop-hdfs-project,f678080dbd25a218e0406463a3c3a1fc03680702,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\TestDiskError.java,NA,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hadoop,-,change in implementation to accomodate bug fixing in production,CTI-W-FI,hadoop-hdfs-project,e50aa53eed3d0ff1bc8fe60381524bb3bbe53bc1,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\fsdataset\impl\TestFsVolumeList.java,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\datanode\fsdataset\impl\FsVolumeList.java,bug fixing,fixing bug that causes dead lock in production code,FALSE,adds code in test while fixing bug,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hadoop,-,change in implementation to accomodate improvement in production,CTI-W-FI,hadoop-common-project,4dd6206547de8f694532579e37ba8103bafaeb12,\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\util\TestRandomSignerSecretProvider.java,\hadoop\hadoop-common-project\hadoop-auth\src\main\java\org\apache\hadoop\security\authentication\util\RandomSignerSecretProvider.java,improvement,improvement,FALSE,change implementation while introducing improvement,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
hadoop,-,comments out code while improvement,C-W-FI,hadoop-ozone,3a43ac2851f5dea4deb8a1dfebf9bf65fc57bd76,\hadoop\hadoop-ozone\integration-test\src\test\java\org\apache\hadoop\ozone\scm\TestContainerSQLCli.java,NA,improvement,improvement - deletes unused code,FALSE,comments out code,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hadoop,-,refactor test while change in feature implementation,RFT-W-FI,hadoop-yarn-project,892b193bd77c15932b4c084c1d525b7017def0d4,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-timelineservice\src\test\java\org\apache\hadoop\yarn\server\timelineservice\storage\common\TestKeyConverters.java,NA,change in feature implementation subtask of new feature,change in implementation for a new feature,FALSE,refactoring to hide visilibility and better testability,extract class and move,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
hadoop,-,adds code while change in feature implementation subtask for a new feature,AT-W-FA,hadoop-hdfs-project,98d3360e3ac9fafd597cd5c08e46afb0ad154ef3,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\ozone\container\common\TestDatanodeStateMachine.java,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\ozone\container\common\statemachine\DatanodeStateMachine.java,change in feature implementation subtask of new feature,change in implementation for a new feature,FALSE,adds assertions,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hadoop,-,replace code while change in feature implementation subtask for a new feature,D-W-FA,hadoop-hdfs-project,5df2d2b8fd2932fb6e931d948fb6620ab7bcf0bb,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\diskbalancer\TestDiskBalancerWithMockMover.java,NA,change in feature implementation subtask of new feature,change in implementation for a new feature,FALSE,replaces thread.sleep witht utility,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hadoop,-,delete ignore after fixing a bug,D-A-BF,hadoop-mapreduce-project,2bc3351eaf240ea685bcf5042d79f1554bf89e00,\hadoop\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-jobclient\src\test\java\org\apache\hadoop\mapred\TestConcatenatedCompressedInput.java,NA,bug fixing,enable ignored test after fixing a bug,FALSE,delete ignore,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hadoop,-,refactor test after fixing a bug,RFT-W-BF,hadoop-tools,ce03a93f78c4d97ccb48a3906fcd77ad0ac756be,\hadoop\hadoop-tools\hadoop-azure\src\test\java\org\apache\hadoop\fs\azurebfs\ITestAzureBlobFileSystemFlush.java,NA,-,stabiliizng test after fixing a bug,FALSE,refactoring [test smell persists],renaming a method,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop,-,deletes code and refactor some test while fixing a bug,D/RFT-W-BF,hadoop-ozone,902345de66b7ee4ceb03ae4a61ea96c4b6b6eaa7,\hadoop\hadoop-ozone\tools\src\test\java\org\apache\hadoop\ozone\freon\TestFreonWithDatanodeRestart.java,NA,bug fixing,fixing a bug,FALSE,delete codes including senstive equality and also refactor test [test smell persists],extract method,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
hadoop,-,adding end to end test after implementing a new feature,AT-A-FA,hadoop-yarn-project,8a9ecb7584b529be1de3a6e8850041e211c88ebc,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\TestDistributedSchedulingService.java,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\main\java\org\apache\hadoop\yarn\server\resourcemanager\DistributedSchedulingService.java,new feature,adding end to end test for new feature,FALSE,separated logic into different module,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hadoop,-,adding new test after implementing new feature,AT-A-FA,hadoop-hdfs-project,4d333f8db1972ae42ea3e68991b96b078cb76a30,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\ozone\TestOzoneClientImpl.java,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\ozone\OzoneClientImpl.java,new feature,add test after implementing new feature,FALSE,added test,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hadoop,-,delete code while refactoring production code,D-W-RFP,hadoop-yarn-project,6f4bc49c6d153e03edcc9b3a796fb1ccc95334b0,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-common\src\test\java\org\apache\hadoop\yarn\nodelabels\TestFileSystemNodeLabelsStore.java,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-common\src\main\java\org\apache\hadoop\yarn\nodelabels\FileSystemNodeLabelsStore.java,new feature,refactoring production code to support new feature,FALSE,delete code,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hadoop,-,refactor another test code while improving feature,RFT-W-FI,hadoop-hdfs-project,10185d9a77ce07080588f3c77399a07cd7ccf427,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\TestDFSClientRetries.java,NA,improvement,improvement,TRUE,refactor test,Test Specific Refactoring [replace magic number with variable; readability],FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hadoop,-,refactor test code for reuse in implementing new test method,RFT [ Reuse while adding new test ],hadoop-hdfs-project,b94b5021b83e7912546859908c96f8a44382f47b,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\ozone\web\client\TestBuckets.java,NA,new feature,new feature,FALSE,refactor test for reusability in new test method,extract method,TRUE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hadoop,-,delete code while fixing a bug in production code,D-W-BF,hadoop-ozone,43baa036aeb025bcbed1aca19837b072f2c14a6a,\hadoop\hadoop-ozone\integration-test\src\test\java\org\apache\hadoop\ozone\scm\TestXceiverClientManager.java,\hadoop\hadoop-hdds\client\src\main\java\org\apache\hadoop\hdds\scm\XceiverClientManager.java,bug fixing,bug fixing,FALSE,delete code,-,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop,-,deletes code while implementing a new feature,D-W-FA,hadoop-common-project,34cc21f6d1a293d92613defba38e8ae810db4c71,\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\log\TestLogLevel.java,\hadoop\hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\log\LogLevel.java,new feature,new feature,FALSE,delete code,-,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hadoop,-,refactor test while feature improvement in production,RFT-W-FI,hadoop-yarn-project,fa6137501c1499ae33f6e0e2adc31671a7e782dc,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\reservation\TestCapacityOverTimePolicy.java,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\main\java\org\apache\hadoop\yarn\server\resourcemanager\reservation\CapacityOverTimePolicy.java,improvement,improvement,FALSE,refactoring [test smell persists],extract superclass and pull up,FALSE,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
hadoop,-,deletes code while improving a new feature,D-W-FI,hadoop-hdfs-project,dd9ebf6eedfd4ff8b3486eae2a446de6b0c7fa8a,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\blockmanagement\TestBlockInfo.java,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\blockmanagement\BlockInfo.java,improvement,improve datastructure,FALSE,deletes code,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hadoop,-,delete code while fixing a bug associated with missing feature,D-W-BF,hadoop-ozone,2a7f4859912e83910f9a418f69ce6d4bd4a37815,\hadoop\hadoop-ozone\tools\src\test\java\org\apache\hadoop\ozone\freon\TestProgressBar.java,\hadoop\hadoop-ozone\tools\src\main\java\org\apache\hadoop\ozone\freon\ProgressBar.java,change in feature implementation subtask of new feature,fixing bug associated with missing feature,FALSE,deletes code,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hadoop,-,delete code while migrating test code,D-W-FI [ migrating ],hadoop-common-project,62a9667136ebd8a048f556b534fcff4fdaf8e2ec,\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\ipc\TestRPCCompatibility.java,NA,improvement/migration,deprecation/improvement,FALSE,deletes code,-,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
hadoop,-,delete code while fixing a bug associated with missing feature,D-W-BF,hadoop-ozone,4ecdcc9620bd71833cee001aa08d0ceae4b9c59c,\hadoop\hadoop-ozone\tools\src\test\java\org\apache\hadoop\ozone\freon\TestProgressBar.java,\hadoop\hadoop-ozone\tools\src\main\java\org\apache\hadoop\ozone\freon\ProgressBar.java,change in feature implementation subtask of new feature,fixing bug associated with missing feature,FALSE,deletes code,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hadoop,-,change in implementation while fixing bug,RFT-W-BF [by-product],hadoop-common-project,b6d8f87b8eea6981885d6e90d708b8bc1be6428b,\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestConfigurationFieldsBase.java,NA,bug fixing,replacing print statement for run time log,FALSE,replaces with LOGIN,-,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hadoop,-,refactor test while fixing a bug [test failed],RFT-W-BF [by-product],hadoop-tools,444b2ea7afebf9f6c3d356154b71abfd0ea95b23,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\scheduler\capacity\TestLeafQueue.java,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\main\java\org\apache\hadoop\yarn\server\resourcemanager\scheduler\capacity\LeafQueue.java,bug fixing,fixing a bug,FALSE,extract general fixture into another method that can be configurable,Test Specific Refactoring,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop,-,unrevert,R-W-BF,hadoop-common-project,574dcd34c0da1903d25e37dc5757642a584dc3d0,\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\ipc\TestAsyncIPC.java,NA,unrevert subtask of feature addition,unrevert task during feature improvement,FALSE,unrevert,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hadoop,-,deletes code while fixing a bug,D-W-BF,hadoop-ozone,dce4ebe81471fa2c1ef913a1a2c8acffcbdaa6f8,\hadoop\hadoop-ozone\integration-test\src\test\java\org\apache\hadoop\hdds\scm\pipeline\TestSCMRestart.java,NA,fix bug,bug fiixng,FALSE,deletes code,-,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop,-,deletes code while feature improvement,D-W-FI,hadoop-ozone,35c7351f4bf2d17439db9adc571583d89a267f35,\hadoop\hadoop-ozone\tools\src\test\java\org\apache\hadoop\ozone\genconf\TestGenerateOzoneRequiredConfigurations.java,\hadoop\hadoop-ozone\tools\src\main\java\org\apache\hadoop\ozone\genconf\GenerateOzoneRequiredConfigurations.java,improvement,improvement,FALSE,deletes code,-,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
hadoop,-,revert to fix bug,R-W-BF,hadoop-hdfs-project,65a941008d4bbf906772399d3f035f2a0da5abfa,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\TestHDFSServerPorts.java,NA,revert subtask of feature improvement,revert to fix faults,FALSE,"reverting, which removes code",-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hadoop,-,ignore test while improvement,IG-W-FI,hadoop-hdds,71df8c27c9a0e326232d3baf16414a63b5ea5a4b,\hadoop\hadoop-hdds\server-scm\src\test\java\org\apache\hadoop\hdds\scm\node\TestContainerPlacement.java,NA,improvement,improvement,FALSE,@ignored,-,NA,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
hadoop,-,delete code while code clean up after feature addition,D-W-FA,hadoop-hdfs-project,6a754caca0d4cbd4e8216f3459c727a6662ca951,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\ozone\TestOzoneConfigurationFields.java,NA,clean up subtask of feature addition,code clean up,FALSE,deletes code,-,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hadoop,-,deletes code while feature improvement,D-W-FI,hadoop-hdds,2403231c8c3685ba08cd6bdf715d281cae611e45,\hadoop\hadoop-hdds\framework\src\test\java\org\apache\hadoop\hdds\server\events\TestEventQueue.java,\hadoop\hadoop-hdds\framework\src\main\java\org\apache\hadoop\hdds\server\events\EventQueue.java,improvement,feature improvement and remove code,FALSE,remove code because it is a rare case and difficult to monitor,-,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hadoop,-,refactor test while change in feature implementation subtask for a new feature,RFT-W-FI [by-product],hadoop-ozone,8dd11a15777ec206dbb3889d12bc1e196415f8d6,\hadoop\hadoop-ozone\integration-test\src\test\java\org\apache\hadoop\ozone\client\rpc\TestOzoneRpcClient.java,NA,change in feature implementaiton subtask of new feature,change in feature implementation subtask of new feature,FALSE,refactoring [persists],extract class and pull,FALSE,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1
hadoop,-,delete 5 test method while fixing a bug,D-W-BF,hadoop-tools,87f63b6479330840e9d708a729355948bb91fd4d,\hadoop\hadoop-tools\hadoop-aws\src\test\java\org\apache\hadoop\fs\s3native\TestS3xLoginHelper.java,\hadoop\hadoop-tools\hadoop-aws\src\main\java\org\apache\hadoop\fs\s3native\S3xLoginHelper.java,bug fixing,bug fixing,FALSE,delete code,-,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
hadoop,-,refactor @before setup for reuse,RFT-W-BF [by-product],hadoop-hdfs-project,4ea2778acb78f31b470e318d2b65ea43db76909b,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\TestRefreshCallQueue.java,NA,bug fixing from test failure,bug fixing test failure,FALSE,"developer recognizes code duplication in setup, thus extracts parameterized setup method. while doing this remove general fixtures. [intention is different]",-,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop,-,refactor test while improving test [parallizing test],RFT [ parallize test ],hadoop-tools,2d2d97fa7d4224369b3c13bc4a45e8cc9e29afb1,\hadoop\hadoop-tools\hadoop-azure\src\test\java\org\apache\hadoop\fs\azure\TestNativeAzureFileSystemFileNameCheck.java,NA,improvement,parallizing test,FALSE,call setup of superclass,-,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wicket,-,reverting,R-W-BF,wicket-devutils,266c90037d689f47bf45722532536716dc9f5b06,\wicket\wicket-devutils\src\test\java\org\apache\wicket\devutils\inspector\SessionSizeModelTest.java,\wicket\wicket-devutils\src\main\java\org\apache\wicket\devutils\inspector\SessionSizeModel.java,reverting due to change in logic,revert to fix faults and improper logic,FALSE,"reverting, which removes code",-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wicket,-,refactor test code after refactoring production code,RFT-A-RFP,wicket-extensions,a4aed9e35a6055d627960a58eee40e29d84c461d,\wicket\wicket-extensions\src\test\java\org\apache\wicket\extensions\markup\html\form\datetime\DateTimeFieldTest.java,NA,refactoring,refactoring,FALSE,refactoring test code after refactoring production code (restructuring and split logic),extract class,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wicket,-,comment out code due to tediousness of refactoring,C [ can't refactor ],wicket-util,f5f1c2625257adb5f94db81b15bb30acb6d9e813,\wicket\wicket-util\src\test\java\org\apache\wicket\util\convert\converters\ConvertersTest.java,NA,comment out code,comment out code due to tediousness of refactoring,FALSE,comment out,-,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
wicket,-,delete code because code doesn't work well...,D [ can't fix test ],wicket-core,f840a2b454d48ad85f66d17c06e4ef11793becfe,\wicket\wicket-core\src\test\java\org\apache\wicket\protocol\http\request\WebClientInfoTest.java,\wicket\wicket-core\src\main\java\org\apache\wicket\protocol\http\request\WebClientInfo.java,delete code,delete code because it doesn't work well,FALSE,delete code,-,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
cassandra,-,deletes test code while fixing a bug,D-W-BF,test,4a2464192e9e69457f5a5ecf26c094f9298bf069,\cassandra\test\unit\org\apache\cassandra\db\SinglePartitionSliceCommandTest.java,NA,bug,fixing a bug,FALSE,deletes code,-,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,-,refactor test case due to change in feature implementation,RFT-W-FI,test,ef5bbedd687d75923e9a20fde9d2f78b4535241d,\cassandra\test\unit\org\apache\cassandra\cache\AutoSavingCacheTest.java,NA,change in implementation,change in implementation,FALSE,refactors test code,"inline method, but deletes some code [dirty]",FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cassandra,-,delete test case due to refactoring production code,D-W-RFP,test,cba5d5131e75c0631b2f8845ad63b413ab4f420f,\cassandra\test\unit\org\apache\cassandra\db\compaction\CompactionStrategyManagerTest.java,\cassandra\src\java\org\apache\cassandra\db\compaction\CompactionStrategyManager.java,Refactoring production code,Refactoring production code,FALSE,deletes test code,-,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cassandra,-,replace test code with helper method while adding new feature,RFT-W-FA,test,9343bd4070d69f9c1558656deccfd8e3692c2c80,\cassandra\test\unit\org\apache\cassandra\db\commitlog\SegmentReaderTest.java,NA,new feature,feature implementation,FALSE,replace test code helper method [test smell persists],-,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
cassandra,-,split test case [refactor] while fixing a timeout bug,RFT-W-BF,test,62e46f71903b339d962c4dcb3d2c04991c391a68,\cassandra\test\long\org\apache\cassandra\db\commitlog\CommitLogStressTest.java,NA,bug fixing,split test to avoid timeout,FALSE,turns test into abstract and split it into several components.,-,NA,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
cassandra,-,deletes test case while implementing new feature,D-W-FA,test,356dc3c253224751cbf80b32cfce4e3c1640de11,\cassandra\test\unit\org\apache\cassandra\utils\CoalescingStrategiesTest.java,\cassandra\src\java\org\apache\cassandra\utils\CoalescingStrategies.java,new feature,implementing new feature,FALSE,deletes test case,-,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
cassandra,-,deletes test case while improvement,D-W-FI,test,e645b9172c5d50fc2af407de724e46121edfe109,\cassandra\test\unit\org\apache\cassandra\locator\ReplicaCollectionTest.java,NA,improvement,improvement after a new feature,FALSE,deletes test code,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
cassandra,-,refactor test while fixing bug,RFT-W-BF,test,90fc8969a656b183e81496e479db35f321c8a3aa,\cassandra\test\unit\org\apache\cassandra\cql3\restrictions\PrimaryKeyRestrictionSetTest.java,\cassandra\src\java\org\apache\cassandra\cql3\restrictions\PrimaryKeyRestrictionSet.java,bug fixing,bug fixing,FALSE,deletes throws,-,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,-,deletes test code while improvement,D-W-FI,test,9308159bc87d29c33e64dbcfcefa948d7f5643dd,\cassandra\test\unit\org\apache\cassandra\repair\StreamingRepairTaskTest.java,\cassandra\src\java\org\apache\cassandra\repair\StreamingRepairTask.java,improvement,improvement after a new feature,FALSE,deletes assertion,-,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
